Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,機能 (product.metafields.custom._function),仕様・材質 (product.metafields.custom._material),サイズ (product.metafields.custom._size),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),商品評価数 (product.metafields.reviews.rating_count),サイト内検索 (product.metafields.seo.hidden),色 (product.metafields.shopify.color-pattern),食料品の形態 (product.metafields.shopify.food-product-form),ユーザーの種類 (product.metafields.shopify.user-type),付属商品 (product.metafields.shopify--discovery--product_recommendation.complementary_products),関連商品 (product.metafields.shopify--discovery--product_recommendation.related_products),関連商品の設定 (product.metafields.shopify--discovery--product_recommendation.related_products_display),販売促進する商品を検索する (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Japan,Price / Japan,Compare At Price / Japan,Included / International,Price / International,Compare At Price / International,Status
test-1446,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1445,テストイーグリップ S クラフト,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,7700,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1444,テスト保冷剤30g,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,3850,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1443,テストエコクラフトデコ箱5号H130,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,continue,manual,5830,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1442,テストエコクラフトデコ箱5号H113,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,continue,manual,5390,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1441,テストエコクラフトデコ箱4.5号H130,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,continue,manual,5830,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1440,テストUNIナチュラルグレーカットケーキ箱1号SS,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,continue,manual,4840,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1439,テストエコクラフトデコ箱3号H110,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,continue,manual,4400,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1438,テストエコクラフトデコ箱3号H110,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,4950,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1437,テスト紙袋 RP ナチュラルグレー,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,5280,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1433,テスト合掌ガゼットGM_No18(マットタイプ)_100入,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,3234,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1431,テストナチュラルグレーデコ箱5号H113,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,6820,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1430,テストナチュラルグレーデコ箱5号H130,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,7700,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1429,テストナチュラルグレーデコ箱5号H150,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,8250,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1428,テストナチュラルグレーデコ箱5号H80,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,6710,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1427,テストナチュラルグレーデコ箱6号H125,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,9020,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1426,テストナチュラルグレーデコ箱6号H150,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,9240,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1425,テストUNIナチュラルグレーロールケーキ箱,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,continue,manual,5500,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1424,テストhacobo! デコ箱7号用ダンボール_BF_,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,3696,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1417,テスト【サンプル】ギフトボックスL(ダークグレー),,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストギフト用箱,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,continue,manual,55,55,true,true,,,1,,false,,,,,,,,,,,,,,,EF（表側：グレー / 内側：白）約1.5mm厚,"外寸：W272×D187×H70mm
内寸：W269×D180×H67mm",,,,,,,,,,,,kg,,,true,,,true,,,active
test-1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1414,テストUNIエコクラフトデコ箱7号H80,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,7040,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1413,テスト【サンプル】パウンドケーキ箱(ブルーグレー),,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストパウンドケーキ箱,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,continue,manual,55,55,true,true,,,1,,false,,,,,,,,,,,,,,,CLOUD GRAY（ブルーグレー）,外寸：W240×D75×H60mm,,,,,,,,,,,,kg,,,true,,,true,,,active
test-1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1412,テスト【サンプル】パウンドケーキ箱S(ブルーグレー),,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストパウンドケーキ箱,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,continue,manual,55,55,true,true,,,1,,false,,,,,,,,,,,,,,,CLOUD GRAY（ブルーグレー）,外寸：W190×D75×H60mm,,,,,,,,,,,,kg,,,true,,,true,,,active
test-1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1410,テスト【サンプル】ギフトボックス(ブルーグレー),,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストギフト用箱,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,continue,manual,55,55,true,true,,,1,,false,,,,,,,,,,,,,,,CLOUD GRAY（ブルーグレー）,外寸：W185×D120×H70mm,,,,,,,,,,,,kg,,,true,,,true,,,active
test-1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-141,テストフランボワーズ　ロールケーキ箱H150,,テストHacomarche,,,一般顧客,false,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,2024,2024,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-141,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,5830,5830,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-141,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1406,テストエコクラフトデコ箱5号H150,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,continue,manual,6710,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1404,テストエコクラフトデコ箱4号H130,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,5390,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1403,テストUNIエコクラフトデコ箱5号H80_K,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,4400,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1403,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1403,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1403,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1402,テスト【サンプル】ギフトボックスM(レモンイエロー),,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストギフト用箱,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,continue,manual,55,55,true,true,,,1,,false,,,,,,,,,,,,,,,EF（表側：C2クリーム / 内側：白）約1.5mm厚,"外寸：W200×D160×H70mm
内寸：W197×D153×H67mm",,,,,,,,,,,,kg,,,true,,,true,,,active
test-1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1401,テスト【サンプル】エコクラフトデコ箱4.5号H130,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストホールケーキ箱,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,continue,manual,55,55,true,true,,,1,,false,,,,,,,,,,,,,,,EF（表側/内側：未晒クラフト）約1.5mm厚,"外寸：W171×D171×H130mm
内寸：W168×D166×H129mm",,,,,,,,,,,,kg,,,true,,,true,,,active
test-1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1400,テストUNIエコクラフトデコ箱6号H80,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,6160,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1399,テストUNIエコクラフトデコ箱4号H80,,テストHacomarche,,,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,4180,,true,true,,,1,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,true,,,draft
test-1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1397,テスト【サンプル】パウンドケーキ箱S(チャコール),,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストパウンドケーキ箱,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,continue,manual,55,55,true,true,,,1,,false,,,,,,,,,,,,,,,ディープマット / チャコール,外寸：W190×D75×H60mm,,,,,,,,,,,,kg,,,true,,,true,,,active
test-1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
